Time (s),Reconfigurable Path,Generic Path
523,1212.4282694905294,1585.4632340541746
524,1475.0744396494435,1961.451097389805
525,956.1627790462637,1734.3855388632849
526,773.13356559338,1574.3279005718543
527,1046.1883080987961,1611.955564262495
528,782.8743163182432,1347.4248873817864
529,773.8309727692431,1595.4439929151958
530,675.5327170227637,1716.5039389218894
531,536.0657197699512,1647.8118649765856
532,568.6347249790855,1380.4113925449622
533,582.5758458041431,1341.4247798536353
534,560.7750858152278,1132.0546418620272
535,658.76291558499,1212.9515988425048
536,742.0273343168564,984.5608122010448
537,844.5162328650497,915.6604786993439
538,691.8038059646261,915.7418168002578
539,960.2004604110373,1088.989393552861
540,727.126185795886,1173.4253699787512
541,844.5533755043552,1112.9841067172872
542,1051.4510769124906,922.0488401369835
543,1243.7049605243126,940.6314471569721
544,1203.1971645680258,929.4420593211474
545,1242.0060974884902,967.5231252606725
546,1543.2671977895607,1006.8406800812942
547,1716.7030927848596,1025.1789815866646
548,1590.6098171418532,1050.3719830289913
549,1474.25418197068,972.8809671752034
550,1309.2488013988602,1032.1544285659554
551,1381.566884495251,1106.8687025980578
552,1212.2814243364144,1071.1229735189177
553,1652.9325515186604,975.0219886879522
554,1645.3691087384723,1022.9361195557743
555,1244.7736820637283,959.543734278606
556,1415.7957937806368,873.9890783761841
557,1089.930870605939,775.7733568732426
558,907.5628233218235,777.1482308838106
559,785.4335018603491,741.0504113446974
560,856.623776341794,692.5555513792078
561,1064.2038359030387,759.4253196695313
562,1382.6208859602195,822.049360786976
563,1587.2297557400686,727.7975521026309
564,2013.1912777791567,827.7955521013258
565,1825.5637615449562,874.539115809228
566,1720.7439561364138,1030.389017031983
567,1546.2966829737388,890.672042881516
568,1333.498931528774,864.2098306715828
569,1216.0247924695016,863.8225910063926
570,826.5931116387665,789.9592591333843
571,1406.2039683534924,761.0309130232213
572,1366.288377700822,800.3129002653429
573,1459.9890371242182,972.5783211985237
574,1693.5457538352564,959.8236201976213
575,1794.7073858233791,895.9954462017308
576,1573.3176041201204,895.4360767991519
577,1310.812522945739,953.7124977747068
578,1699.5633456695055,1086.507948672289
579,2103.4695211151297,1156.6126731806298
580,1799.1831660225114,1132.2355837407401
581,1850.3889234430267,1040.8019546310984
582,1786.0157370390575,1047.007510142492
583,1872.2221829033238,974.8840676709198
584,1390.949045437945,1038.9013507200498
585,1506.616954462203,808.8660224302
586,1525.9634655755187,957.2434688721423
