Time (s),Reconfigurable Path,Generic Path
613,2536.312737499327,490.192404514302
614,2528.931334631598,488.5992944869096
615,2521.4639493636546,487.01244022991216
616,2514.2332724688695,485.4311942624993
617,2506.5777381830753,483.8541389121475
618,2498.7976964257714,482.2846746807759
619,2491.3795224343717,480.72890958582764
620,2484.561090517694,479.17775626058256
621,2477.479168091681,477.6341704339052
622,2470.259169707871,476.0988101996717
623,2463.707806537864,474.57061924208625
624,2456.235565773294,473.04890183872783
625,2448.8787499331634,471.53522746079426
626,2442.397291400465,470.02821310538206
627,2434.6835159135917,468.5270328178573
628,2427.6091951422945,467.03260109445955
629,2421.3762203738434,465.54777455243055
630,2413.8230001264437,464.07128424678484
631,2407.973109701041,462.6000419644038
632,2400.5829587826065,461.13389032730686
633,2393.376970635541,459.6746791680564
634,2386.973329486435,458.2270578481522
635,2379.1119079761183,456.78208097412465
636,2372.8152569412805,455.3444620850102
637,2365.0348068363073,453.914386531868
638,2358.601743486565,452.4906834952895
639,2351.4365605700145,451.0697825908322
640,2344.199180554909,449.6602230734075
641,2337.3713812943397,448.25556091825683
642,2330.2625694036738,446.85331287546956
643,2323.8254202333715,445.4609342981512
644,2315.8560331109543,444.0701973346867
645,2310.0299352572624,442.69371997520403
646,2303.0977293581914,441.31954767439777
647,2296.0713986468973,439.95324181588677
648,2289.1712529318033,438.59561375177384
649,2283.207292016403,437.24161734986416
650,2276.2588961748265,435.8976388350243
651,2270.7387571086156,434.5613031619515
652,2263.964818791785,433.22595094632965
653,2256.8641735200963,431.89511219248453
654,2250.869703831016,430.57668935667033
655,2244.275280927719,429.2588575157289
656,2238.3463737513775,427.9485247063375
657,2230.9895200569626,426.6500270044896
658,2224.2589530652976,425.3518403280979
659,2217.5860097653276,424.0613842659319
660,2211.3895415580264,422.7737455982223
661,2205.162101176162,421.49888480218766
662,2198.272843111602,420.22583777507
663,2192.466991585585,418.9587357254447
664,2186.383937156362,417.69990611180083
665,2179.7595557078153,416.44260460407986
666,2173.5237828617064,415.19421517934546
667,2167.8533964405588,413.9516502473985
668,2161.5170796101643,412.71264934168136
669,2155.2804733781654,411.4793062945013
670,2149.594593216361,410.2513614749826
671,2143.5033622166784,409.0293813432385
672,2136.919063604385,407.8108201020989
673,2131.8453118443513,406.60049362666024
674,2125.410639384258,405.3927063765322
675,2119.2961014215134,404.1904823496557
676,2113.2972398811066,402.9940252853448
677,2107.2764616443033,401.8032865267501
678,2101.2428541331496,400.61675115305167
679,2095.468082257559,399.4362637996191
680,2089.1012578024142,398.2601987679193
681,2082.986664082846,397.08963894334204
682,2076.7630718346154,395.923751187539
683,2070.60730410312,394.7635582278521
684,2065.1811020863056,393.6068012988957
685,2058.863730144557,392.45649693276465
686,2052.9940382752925,391.310890637666
687,2047.051096031042,390.16857357329184
688,2041.6825066891581,389.0350279996878
689,2035.396203687705,387.90526194549045
690,2029.9834716224098,386.77840973438543
691,2023.9395536526233,385.6588862213818
692,2018.081589300097,384.5423887003795
693,2012.36457576534,383.4291124650763
694,2006.6477676541483,382.32373776522564
695,2000.8110179558687,381.22150112772687
696,1995.0705001695437,380.1234752594502
697,1990.1949866403866,379.0312406183083
698,1984.5633150234125,377.9450451485386
699,1978.8476595064726,376.8627068385802
700,1973.070177729514,375.78409607528926
701,1967.855034124254,374.7096221558747
702,1962.1347091347307,373.6412561497585
703,1957.0229228999933,372.576065454232
704,1952.082061975251,371.51530593523137
705,1945.8226997513534,370.4592756235838
706,1940.8648389600062,369.4107669328798
707,1935.3268486100726,368.3645110200445
708,1930.397312294767,367.32374517143387
709,1925.0466767188498,366.2875138121748
710,1919.4247665920002,365.25515737728983
711,1914.4845359610165,364.22774759891973
712,1908.852015616355,363.2016107557141
713,1903.9350989756085,362.18379968053307
714,1898.525967713397,361.1699672820872
715,1893.6074916991745,360.1600692925587
716,1888.3527689684254,359.1538193528468
717,1883.368560852992,358.1518002678784
718,1878.2651978877927,357.15398780553437
719,1872.9207479466927,356.15927738389337
720,1867.7990374786216,355.16867331595716
721,1863.106206272339,354.18288269995486
722,1857.936559066464,353.20313450485526
723,1852.776293592013,352.2245750070105
724,1847.728163192792,351.25199430531444
725,1842.8185234562736,350.2827281365992
726,1838.0489502744892,349.31692654235
727,1832.936682268115,348.3557932214975
728,1827.924979330307,347.3974844362986
729,1823.4163332921942,346.442803431387
730,1818.2836675204608,345.49260944885464
731,1813.2457105473939,344.5491615243004
732,1808.29830678553,343.6082001807873
733,1803.4615477094972,342.66899450481554
734,1798.9061880262352,341.7341756623085
735,1794.1768253106607,340.80554593661253
736,1789.320497526409,339.8790304454947
737,1784.7059329641518,338.95552860411124
738,1780.1071026309855,338.03738067396336
739,1775.2644506574736,337.12289976168717
740,1770.4708612878574,336.2100519818763
741,1765.8469169327736,335.30353412528575
742,1761.2637591120285,334.3987643854549
743,1756.4362970498466,333.49786743384595
744,1751.7890497743851,332.60216457849634
745,1747.1113928221237,331.70885997491246
746,1742.4554163309826,330.81873767391454
747,1738.2368371278167,329.93124313380514
748,1733.2885028522041,329.04879023103734
749,1728.7809607450795,328.1696208483072
750,1724.0701303010271,327.2939585263725
751,1719.491949288916,326.42054554604437
752,1714.7495121299867,325.55142183155886
753,1710.6616111182761,324.68548909029613
754,1706.1033775544086,323.82451725563817
755,1701.3565338493245,322.9660194641835
